trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
612,False,"{'a': 0.002, 'e': 0.29464029665705654}",20,1,-28.481385423046664,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
613,False,"{'a': 0.002, 'e': 0.29405160495167837}",25,6,-15.006578852702145,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
614,False,"{'a': 0.002, 'e': 0.2934640894531121}",20,14,-4.914765873039513,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
615,False,"{'a': 0.002, 'e': 0.2928777478112949}",20,0,9.511911595178812,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
616,False,"{'a': 0.002, 'e': 0.2922925776808594}",20,1,-36.537331155303974,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
617,False,"{'a': 0.002, 'e': 0.2917085767211244}",25,11,-42.24176184230037,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 0}",1
618,False,"{'a': 0.002, 'e': 0.2911257425960852}",20,5,-8.119289390467765,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.2905440729744046}",20,12,2.5175009910927875,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.002, 'e': 0.2899635655294032}",25,7,13.73553482510175,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
621,False,"{'a': 0.002, 'e': 0.2893842179390506}",20,8,19.09312187033963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.002, 'e': 0.28880602788595566}",20,3,-66.80598384793613,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
623,False,"{'a': 0.002, 'e': 0.2882289930573573}",20,7,-0.049576057549745034,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.002, 'e': 0.2876531111451154}",20,0,15.97028217718767,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
625,False,"{'a': 0.002, 'e': 0.28707837984570167}",30,8,-14.705526651424924,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",20,6,-29.502748770644946,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
627,False,"{'a': 0.002, 'e': 0.285932359894248}",20,15,8.728936255536864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",35,11,-14.432772248264147,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",25,15,17.67410214295116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",25,10,-14.95704881083802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",20,8,23.348485759641896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",20,12,6.4560909118225585,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",20,15,10.326946567902823,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",30,8,-18.48007249441489,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",25,13,20.958588631356008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",25,13,15.990524566343185,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",20,0,-32.27593638010813,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
638,False,"{'a': 0.002, 'e': 0.2797105389516963}",20,13,-29.282376481567372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",25,7,-8.928137095663807,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",30,21,-27.79496103205082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",20,0,-33.76490115625587,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",30,6,25.445557524042457,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",25,14,-7.217507363370678,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",25,14,-23.93144649462164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",30,18,0.670002518830727,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",25,0,-16.297487766737298,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",30,18,2.0115534765936296,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,8,17.773495647387243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",30,16,0.814407344467333,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",20,11,5.017534907668116,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",20,4,1.5876126021911412,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",20,0,3.690770488190914,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",20,10,16.34292674883904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",25,13,-11.40381656070186,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.270360236497509}",20,13,-27.946942855680252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",20,8,-60.5034440608951,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",20,2,-3.636388466104182,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",20,8,23.54062693568846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",20,15,8.312760734097337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",20,16,7.571423196295195,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",20,0,-33.85869609676699,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",20,13,11.740393517781058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",25,17,14.635817552651929,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",25,10,1.6163787586317688,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",30,18,-30.01410023299561,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",30,8,29.424946764541453,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",25,7,7.9021859412786775,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",25,12,4.258948816185552,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",30,19,-22.692698992383093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",25,14,22.376223341862147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.261845668580326}",20,16,5.712682229815612,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",25,0,29.659299681455074,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",20,10,18.457863733276348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",25,17,14.56987049618621,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,9,9.571057022823727,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",20,7,13.00996259845335,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",25,17,1.9757746764205284,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",20,11,-3.301530066810769,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",30,14,-33.33675717890123,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",20,10,-13.923509678969515,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",25,18,8.600769860537294,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",25,8,-29.06516219302464,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",20,15,10.672612576197826,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",20,3,-5.282427489355409,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",25,20,9.038894037121134,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",20,2,25.518925485347218,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",20,14,12.667140355907634,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",25,3,33.61504704455125,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",20,3,6.410531434783338,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",25,7,-53.96766321833091,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",20,12,-27.94001782730153,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",30,18,24.685146243232587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",25,16,16.525588135182502,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",30,18,10.735337342601753,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",20,13,11.617860096509755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",30,5,42.21421186403209,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",25,18,14.417855474464096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",35,6,-41.14684347877674,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 1}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,14,10.165227357049732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",30,1,24.87789085620369,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",25,11,-100.78012482135387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 3}",1
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",20,14,9.163660976591038,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",20,0,-20.25384550347422,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",20,15,1.2439324122614126,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",20,11,2.7530920436835498,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,0,31.206005188776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",30,10,-32.413906433917504,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",25,19,9.07641212744212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",30,4,-7.555634158043439,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,4,-9.958830982127893,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",25,5,22.86521023573052,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",30,11,9.272989254651613,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,7,2.7732975864292175,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",25,9,15.465023497982783,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",25,19,-1.6579497522274667,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,12,15.015006407274036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",20,3,32.437832886350655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",25,17,9.295722259964625,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,6,22.225211753841563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,10,15.324154172591065,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,7,12.548502972658632,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",25,4,17.10902135402631,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",25,12,22.086057584099564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",25,10,18.146820177611534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",25,10,-9.524403242094099,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,4,-67.07548354127819,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 1}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",25,8,17.13594415981186,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,8,23.113022647946007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,12,-21.77794468378235,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,0,19.69268534666447,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",25,11,17.033868455413515,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",25,13,6.3276880708231005,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,0,6.516722445520023,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,16,8.112898746752402,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,0,-23.052959150754063,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,20,8.893272817074353,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",25,0,-35.780190869705336,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",30,14,29.228969933428345,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",30,23,15.440716095892785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,13,-6.3776621497518065,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",30,8,-7.025834092753207,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,0,9.617900806370027,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",25,18,11.725155253667912,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,1,2.9719958827996313,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",25,17,13.41389631370073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",25,0,26.00465911572472,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",30,3,-35.1213848777135,"{0: 21, 1: 3, 2: 1, 3: 2, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",30,17,15.893048145619614,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,8,18.291366781746177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,20,9.418088737648652,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",25,19,13.608123594757508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,14,12.733379467301122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,18,15.75206698701988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",20,11,19.209531934581385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,5,13.55194129847218,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",30,22,8.572411273868171,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,13,10.122351641988416,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,16,7.679410479411852,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",25,0,8.096191854966111,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",20,15,8.144789856607566,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,8,-22.945297831371565,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",25,2,0.4261855633203109,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,9,18.70824443760278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",25,13,16.574564371755447,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,6,-8.697366773506328,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,7,19.70932779142159,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,18,-13.755537552934758,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",25,17,-4.872792256122571,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",20,13,16.093285464394487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,8,4.401470593015325,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",30,0,11.803477472741148,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,20,11.512767302139727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",20,14,11.842549725207215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",25,3,33.0307606947866,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,16,16.21276481286974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",25,11,25.852729968318116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,11,1.8754349385693878,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,14,-10.321661026007904,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,18,1.8370230665794982,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,20,9.375006645734214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,2,16.630626167508332,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,16,6.744172905840335,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",30,21,18.47750550584045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,11,-7.57230788126849,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,12,11.860617531009291,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",25,11,10.197018262127726,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",30,8,32.742878391004545,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,3,-52.9922450563206,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",20,14,-1.153034286336673,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",30,10,-37.56051248613711,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,0,-14.841528296320579,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",30,16,4.273600694127735,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,3,24.82957424813329,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,17,13.783348934689052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,12,13.56234135347298,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",20,16,8.980148890852728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
